position,user,first_genre,track_name,track_id,popularity,explicit,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,artist,duration_ms,gender,age
49,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,The Lady Is A Tramp - Remastered 1998,4Z4eU8yoBtBGIQPQrhCFr2,60,False,0.515,0.551,0.144,0.0,8.0,0.187,-13.883,0.0,0.0392,128.122,0.648,Frank Sinatra,194306,F,40
50,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,You Send Me - Mono,1XPj5quoeV5Gd0paSUDpvm,60,False,0.88,0.572,0.365,0.0,4.0,0.125,-7.583,0.0,0.0276,96.022,0.41,Sam Cooke,165733,F,40
51,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,Adagietto,6PBCzLB9IiyA6kM6Q3nO5x,57,False,0.991,0.306,0.0127,0.952,7.0,0.0634,-33.274,1.0,0.0466,89.231,0.106,"Arash Safaian, Sebastian Knauer",142857,F,40
0,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Subzero - Original Mix,7p6oXzBSPAXXz8Xb8gBPki,45,False,0.588,0.793,0.608,0.861,6.0,0.0991,-11.638,0.0,0.0673,124.988,0.118,Ben Klock,383972,F,20
1,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,85,True,0.00383,0.561,0.965,7.07e-06,7.0,0.371,-3.673,0.0,0.0343,128.04,0.304,"David Guetta, Bebe Rexha",175238,F,20
2,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Baby Don't Hurt Me,3BKD1PwArikchz2Zrlp1qi,78,False,0.00126,0.602,0.91,0.000174,7.0,0.12,-3.404,1.0,0.0308,127.944,0.228,"David Guetta, Anne-Marie, Coi Leray",140017,F,20
3,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Shape of You,7qiZfU4dY1lWllzX7mPBI3,89,False,0.581,0.825,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,0.931,Ed Sheeran,233712,F,20
4,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Check For Pulse - Original Mix,5BRtUkOocT6qkiJHS46XP7,12,False,0.0616,0.846,0.392,0.92,6.0,0.112,-12.719,0.0,0.173,127.002,0.103,Ben Klock,381266,F,20
5,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Unconditional Beauty,48CueGtLgYtdN5WUXeL94G,46,False,0.0241,0.781,0.555,0.903,5.0,0.178,-11.976,1.0,0.0473,125.01,0.0751,Luigi Madonna,391679,F,20
6,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,86,False,0.0038,0.532,0.783,0.0012,2.0,0.161,-5.697,1.0,0.0523,124.08,0.643,Avicii,247426,F,20
7,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Believer,0pqnGHJpmpxLKifKRmU6WP,88,False,0.0622,0.776,0.78,0.0,10.0,0.081,-4.374,0.0,0.128,124.949,0.666,Imagine Dragons,204346,F,20
8,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Titanium (feat. Sia),0TDLuuLlV54CkRRUOahJb4,84,False,0.0679,0.604,0.787,0.15,0.0,0.127,-3.674,0.0,0.103,126.062,0.301,"David Guetta, Sia",245040,F,20
9,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Grip - Original Mix,7h5yx3RNlpwSyuMs5mdiLX,16,False,0.0615,0.798,0.534,0.937,6.0,0.111,-12.142,0.0,0.103,124.994,0.416,Ben Klock,295173,F,20
10,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,The Sound of Silence - CYRIL Remix,1LY3GhF0zxIVgbYEQjCbUO,82,False,0.123,0.68,0.721,0.0,6.0,0.162,-4.379,0.0,0.188,125.963,0.244,"Disturbed, CYRIL",185238,F,20
11,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,84,False,0.156,0.533,0.869,0.00538,11.0,0.136,-5.093,1.0,0.173,159.805,0.425,"The Chainsmokers, Daya",208373,F,20
12,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,The Nights,0ct6r3EGTcMLPtrXHDvVjc,85,False,0.0166,0.527,0.835,0.0,6.0,0.249,-5.298,1.0,0.0433,125.983,0.654,Avicii,176658,F,20
13,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Thank You (Not So Bad),09CnYHiZ5jGT1wr1TXJ9Zt,83,False,0.0229,0.673,0.95,0.0823,11.0,0.398,-5.149,1.0,0.0488,150.019,0.563,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",140000,F,20
14,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,I Don't Wanna Wait,331l3xABO0HMr1Kkyh2LZq,81,False,0.0375,0.681,0.714,0.0,1.0,0.232,-4.617,0.0,0.0309,129.976,0.554,"David Guetta, OneRepublic",149667,F,20
15,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,91,False,0.00143,0.513,0.73,9.54e-05,1.0,0.0897,-5.94,1.0,0.0598,171.001,0.334,The Weeknd,200040,F,20
16,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Coney Island - Original Mix,6ke8O2qPUt7HYMCvysptzn,13,False,0.168,0.689,0.78,0.855,7.0,0.354,-8.423,1.0,0.0362,126.996,0.0334,Ben Klock,489813,F,20
17,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Counting Stars,2tpWsVSb9UEmDRxAl1zhX1,88,False,0.0654,0.663,0.706,0.0,1.0,0.118,-4.972,0.0,0.0383,122.013,0.474,OneRepublic,257265,F,20
19,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Waiting For Love,2P4OICZRVAQcYAV2JReRfj,83,False,0.31,0.579,0.736,0.0,6.0,0.198,-3.863,0.0,0.0527,127.999,0.613,Avicii,230613,F,20
20,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Memories (feat. Kid Cudi),7fLzbEOBOae9lUnOwr7Tse,82,False,0.0015,0.561,0.87,2.82e-06,8.0,0.246,-6.103,1.0,0.343,129.98,0.498,"David Guetta, Kid Cudi",210093,F,20
21,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Moon Rocks,65m32U7ya28Uns99G6B3Oe,51,False,0.00159,0.788,0.625,0.904,1.0,0.299,-6.428,1.0,0.0376,125.013,0.44,Enrico Sangiuliano,453120,F,20
22,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Napoleon Hill - Original Mix,6sra73ZyIjgYFRJpRaAH7j,25,False,0.041,0.866,0.837,0.718,6.0,0.0885,-10.712,0.0,0.0905,124.013,0.412,Ben Klock,358469,F,20
23,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Something Just Like This,6RUKPb4LETWmmr3iAEQktW,87,False,0.0498,0.617,0.635,1.44e-05,11.0,0.164,-6.769,0.0,0.0317,103.019,0.446,"The Chainsmokers, Coldplay",247160,F,20
24,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Wide Open - Len Faki DjEdit,477I4wif0etzeupmlQzTxl,41,False,7.74e-05,0.886,0.616,0.885,7.0,0.0987,-7.105,1.0,0.0835,128.015,0.0952,"DJ Hyperactive, Len Faki",435571,F,20
25,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Hey Brother,4lhqb6JvbHId48OUJGwymk,80,False,0.0309,0.545,0.78,4.64e-05,7.0,0.0828,-4.867,0.0,0.0436,125.014,0.458,Avicii,255093,F,20
26,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Play Hard (feat. Ne-Yo & Akon),5YPMEOJ58kfl56VHxTgwx3,76,False,0.173,0.691,0.921,0.0,8.0,0.331,-1.702,0.0,0.0533,130.072,0.8,"David Guetta, Ne-Yo, Akon",201000,F,20
27,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Kisses (feat. bbyclose),2A1aS3mwuGuX2yk1bgxOvA,83,False,0.279,0.793,0.779,0.000311,9.0,0.314,-4.609,0.0,0.0581,142.002,0.687,"BL3SS, CamrinWatsin, bbyclose",138246,F,20
28,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,In A While - Original Mix,3TwPZ7h7G6b0QQo5FLar2h,30,False,0.943,0.655,0.648,0.934,2.0,0.126,-16.227,1.0,0.0426,126.987,0.627,Ben Klock,239173,F,20
29,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Be My Lover (feat. La Bouche) - 2023 Mix,2aQpISWUBToaF84DDiTeRV,74,False,0.0347,0.589,0.973,0.000945,8.0,0.45,-5.317,1.0,0.0426,126.003,0.115,"Hypaton, David Guetta, La Bouche",169523,F,20
30,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Mwaki,1YexFEloUaShjmXGE0iPR1,72,False,0.201,0.847,0.637,0.201,7.0,0.121,-8.751,0.0,0.0587,120.033,0.0509,"Zerb, Sofiya Nzau",208135,F,20
31,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Cold Heart - PNAU Remix,6JIC3hbC28JZKZ8AlAqX8h,80,False,0.0354,0.795,0.8,7.25e-05,1.0,0.0915,-6.32,1.0,0.0309,116.032,0.934,"Elton John, Dua Lipa, PNAU",202735,F,20
32,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Sexy Bitch (feat. Akon),2dGxjfhFXDIUX9h5ImyKkE,81,True,0.0771,0.813,0.627,0.000616,11.0,0.131,-5.018,0.0,0.0486,130.011,0.801,"David Guetta, Akon",195853,F,20
33,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Royalty,7kUljt0NM5sISL3OGNVxYd,80,False,0.0181,0.388,0.855,8.11e-05,4.0,0.137,-4.229,0.0,0.0644,80.121,0.32,"Egzod, Maestro Chives, Neoni",223520,F,20
34,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Whatever It Takes,6Qn5zhYkTa37e91HC1D7lb,83,False,0.0362,0.672,0.655,0.0,10.0,0.117,-5.021,0.0,0.031,134.948,0.555,Imagine Dragons,201240,F,20
35,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,78,False,0.176,0.694,0.77,1.1e-05,6.0,0.118,-5.335,1.0,0.149,125.905,0.163,"Dynoro, Gigi D'Agostino",184560,F,20
36,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,A Friend Of A Friend,673SofWYu17pDQJBAII6ak,31,False,0.128,0.628,0.529,0.837,9.0,0.222,-11.744,0.0,0.0993,142.982,0.43,"Ben Klock, Etapp Kyle",369320,F,20
37,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Golden,1CPZ5BxNNd0n0nF4Orb9JS,98,False,0.0966,0.651,0.686,0.0,4.0,0.185,-4.371,0.0,0.0616,122.715,0.104,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",194607,F,20
38,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,When We Were Young (The Logical Song),1CcLA0eaauck34YEIrvAAq,74,False,0.0526,0.657,0.914,6.32e-06,0.0,0.109,-4.513,0.0,0.0523,139.989,0.502,"David Guetta, Kim Petras",147432,F,20
40,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Underneath - Original Mix,5hj0HqaZqLIDlpYMZl3sRK,27,False,0.884,0.818,0.248,0.938,9.0,0.103,-22.071,0.0,0.05,126.014,0.249,Ben Klock,297013,F,20
41,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Thunder,2USlegnFJLrVLpoVfPimKB,77,False,0.0342,0.67,0.896,3.21e-05,1.0,0.344,-4.673,1.0,0.058,101.216,0.403,"Gabry Ponte, LUM!X, Prezioso",160000,F,20
43,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Do It To It,7cyGxmLnHWlwt41cr2RZzG,75,False,0.0209,0.854,0.806,0.0542,11.0,0.0703,-8.262,0.0,0.0886,124.927,0.637,"ACRAZE, Cherish",157890,F,20
44,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,2MGRnjJc7C0z3EOEWRqcMw,71,False,0.0331,0.773,0.813,3.77e-05,4.0,0.192,-4.609,0.0,0.0797,127.93,0.707,"David Guetta, Chris Willis, Fred Riesterer, Joachim Garraud",199386,F,20
45,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Aurora Centralis,7A1YcSeFJpLTHybu78qgT9,37,False,0.252,0.649,0.527,0.869,5.0,0.112,-13.734,0.0,0.0322,128.017,0.0399,747,421896,F,20
46,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Before One - Original Mix,2fHh8rJLuuui0SO4K5pk3A,25,False,0.0528,0.839,0.561,0.845,7.0,0.14,-14.322,1.0,0.0453,127.996,0.597,Ben Klock,444328,F,20
47,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Bad Boy,7sgNTIMjlnHb1uUGBR0PlT,35,False,0.000152,0.795,0.761,0.927,1.0,0.11,-11.779,1.0,0.0609,130.006,0.738,"Marcel Dettmann, Ben Klock",241987,F,20
48,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Bones,54ipXppHLA8U4yqpOFTUhr,82,False,0.0201,0.772,0.75,0.0,5.0,0.074,-3.67,0.0,0.0455,114.061,0.587,Imagine Dragons,165264,F,20
49,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,86,False,0.00617,0.545,0.675,0.00197,6.0,0.209,-6.474,1.0,0.0279,124.97,0.162,Coldplay,267866,F,20
50,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Satisfaction,0lwyzp7GppQxv0Eu6wRkUo,71,False,0.0742,0.752,0.935,0.0352,11.0,0.081,-6.263,1.0,0.203,126.022,0.31,"David Guetta, Benny Benassi",155676,F,20
51,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Say My Name,4wqIXeDppYSMXaWsnTzpzT,70,False,0.137,0.703,0.66,0.0,10.0,0.192,-5.119,0.0,0.123,95.033,0.79,"David Guetta, Bebe Rexha, J Balvin",198946,F,20
0,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Tear Away,3ENHpbTuY72FukZbwGP6bc,67,False,0.00055,0.611,0.648,0.0028,0.0,0.0846,-4.579,1.0,0.0441,132.983,0.457,Drowning Pool,254200,M,20
1,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,83,True,0.00165,0.75,0.608,0.0,1.0,0.178,-4.008,1.0,0.0387,132.507,0.958,Måneskin,173346,M,20
2,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Beggin',3Wrjm47oTz2sjIgck11l5e,85,False,0.127,0.714,0.8,0.0,11.0,0.359,-4.808,0.0,0.0504,134.002,0.589,Måneskin,211560,M,20
3,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Bodies,7CpbhqKUedOIrcvc94p60Y,78,False,0.00347,0.656,0.932,0.00147,4.0,0.144,-3.405,0.0,0.0708,130.936,0.544,Drowning Pool,201960,M,20
4,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,In the End,60a0Rd6pjrkxjPbaKzXjfq,89,False,0.00958,0.556,0.864,0.0,3.0,0.209,-5.87,0.0,0.0584,105.143,0.4,Linkin Park,216880,M,20
5,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,86,False,0.0462,0.734,0.637,2.29e-05,4.0,0.0602,-5.677,0.0,0.141,169.977,0.648,Twenty One Pilots,202333,M,20
6,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Devil in Disguise,3MKhTroJs5GF9H7LqN9fiw,84,False,0.508,0.899,0.403,2.87e-05,1.0,0.111,-9.674,0.0,0.0642,109.982,0.617,Marino,104431,M,20
7,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,GOSSIP (feat. Tom Morello),44Xyja7xYPlVC6v2CeweSi,75,True,0.00176,0.704,0.819,0.0,9.0,0.094,-2.974,1.0,0.0626,139.921,0.914,"Måneskin, Tom Morello",168280,M,20
8,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Insane,5flerg6aEao2VayZezVlgu,77,False,0.193,0.716,0.712,0.0,4.0,0.823,-5.826,0.0,0.144,104.899,0.797,"Black Gryph0n, Baasik",159714,M,20
9,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,GOSSIP (feat. Tom Morello),44Xyja7xYPlVC6v2CeweSi,75,True,0.00176,0.704,0.819,0.0,9.0,0.094,-2.974,1.0,0.0626,139.921,0.914,"Måneskin, Tom Morello",168280,M,20
10,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Numb,2nLtzopw4rPReszdYBJU6h,88,False,0.00353,0.488,0.87,0.0,6.0,0.484,-4.185,0.0,0.0421,110.072,0.211,Linkin Park,187520,M,20
11,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,ZITTI E BUONI,776AftMmFFAWUIEAb3lHhw,72,True,0.00138,0.625,0.939,0.0,4.0,0.424,-3.115,0.0,0.0669,102.999,0.644,Måneskin,194786,M,20
12,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Heathens,6i0V12jOa3mr6uu4WYhUBr,83,False,0.0841,0.732,0.396,3.58e-05,4.0,0.105,-9.348,0.0,0.0286,90.024,0.548,Twenty One Pilots,195920,M,20
13,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Hit the Road Jack,5dUMh0ugelpKfoFp3qChuK,74,False,0.704,0.598,0.571,0.0,8.0,0.513,-12.616,0.0,0.139,173.141,0.962,Ray Charles,119880,M,20
14,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Way down We Go,0y1QJc3SJVPKJ1OvFmFqe6,84,False,0.579,0.489,0.505,0.000333,10.0,0.104,-8.022,0.0,0.117,163.255,0.337,KALEO,213706,M,20
15,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Monster,5XQNN3cHwYRzPv08CHuQNZ,66,False,0.0431,0.64,0.957,0.0,8.0,0.0789,-2.336,1.0,0.0741,134.992,0.692,Skillet,178013,M,20
16,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,What I've Done,18lR4BzEs7e3qzc0KVkTpU,85,False,0.0092,0.627,0.935,0.0,5.0,0.147,-4.882,1.0,0.0324,120.092,0.287,Linkin Park,205226,M,20
17,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,THE LONELIEST,7exHT4swWOKL5addPeqkLP,71,False,0.00151,0.525,0.599,0.0,2.0,0.0762,-5.001,1.0,0.0281,129.841,0.226,Måneskin,247067,M,20
18,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Break Stuff,5cZqsjVs6MevCnAkasbEOX,85,True,0.0128,0.432,0.884,0.000457,8.0,0.166,-6.657,1.0,0.128,108.835,0.619,Limp Bizkit,166706,M,20
19,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Lonely Day,1VNWaY3uNfoeWqb5U8x2QX,83,False,0.362,0.47,0.796,1.1e-06,8.0,0.133,-3.277,0.0,0.0336,113.108,0.215,System Of A Down,167906,M,20
20,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,I Wanna Be Yours,5XeFesFbtLpXzIVDNQP22n,92,False,0.136,0.464,0.417,0.022,0.0,0.0974,-9.345,0.0,0.0256,67.528,0.479,Arctic Monkeys,183956,M,20
21,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Faint,4Yf5bqU3NK4kNOypcrLYwU,84,False,0.127,0.554,0.98,0.0,4.0,0.0833,-3.514,1.0,0.108,135.12,0.611,Linkin Park,162106,M,20
22,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Natural,2FY7b99s15jUprqC0M5NCT,81,False,0.217,0.704,0.611,0.0,2.0,0.0812,-6.112,1.0,0.041,99.994,0.22,Imagine Dragons,189466,M,20
23,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,SUPERMODEL,0eJmsdfbAOM1KD0w50EhlD,68,False,0.00159,0.634,0.877,0.0,7.0,0.119,-3.413,1.0,0.055,120.965,0.801,Måneskin,148064,M,20
24,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Boulevard of Broken Dreams,0U87auHx1iZTEFcq9KVdmO,80,True,0.0042,0.51,0.578,1.73e-05,8.0,0.0417,-8.079,1.0,0.0275,166.99,0.612,Green Day,260936,M,20
25,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Chop Suey!,2DlHlPMa4M17kufBvI2lEN,86,False,0.000278,0.417,0.934,0.0015,7.0,0.132,-3.908,0.0,0.119,127.066,0.287,System Of A Down,210240,M,20
26,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Feel Good Inc.,0d28khcov6AiegSCpG5TuT,90,False,0.00836,0.818,0.705,0.00233,6.0,0.613,-6.679,1.0,0.177,138.559,0.772,"Gorillaz, De La Soul",222640,M,20
27,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Bones,54ipXppHLA8U4yqpOFTUhr,82,False,0.0201,0.772,0.75,0.0,5.0,0.074,-3.67,0.0,0.0455,114.061,0.587,Imagine Dragons,165264,M,20
28,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Without Me,7lQ8MOhq6IN2w8EYcFNSUk,88,True,0.00286,0.908,0.669,0.0,7.0,0.237,-2.827,1.0,0.0738,112.238,0.662,Eminem,290320,M,20
29,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,MAMMAMIA,7oJ3Nb3LIY1ond1fHF3xio,67,True,0.00062,0.768,0.676,0.0,1.0,0.0965,-3.277,0.0,0.0633,142.063,0.801,Måneskin,186809,M,20
30,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Rollin' (Air Raid Vehicle),3IV4swNduIRunHREK80owz,83,True,0.00591,0.603,0.933,0.0,1.0,0.206,-3.358,1.0,0.171,96.311,0.709,Limp Bizkit,213760,M,20
31,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Another Love,3JvKfv6T31zO0ini8iNItO,88,True,0.695,0.445,0.537,1.65e-05,4.0,0.0944,-8.532,0.0,0.04,122.769,0.131,Tom Odell,244360,M,20
32,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Old Town Road (feat. Billy Ray Cyrus) - Remix,2YpeDb67231RjR0MgVLzsG,77,False,0.0533,0.878,0.619,0.0,6.0,0.113,-5.56,1.0,0.102,136.041,0.639,"Lil Nas X, Billy Ray Cyrus",157066,M,20
33,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Wait and Bleed,15DLl1r2zi07Ssq5RT1yT0,76,False,0.00208,0.382,0.996,0.0,7.0,0.417,-4.119,1.0,0.104,93.345,0.327,Slipknot,147840,M,20
34,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Believer,0pqnGHJpmpxLKifKRmU6WP,88,False,0.0622,0.776,0.78,0.0,10.0,0.081,-4.374,0.0,0.128,124.949,0.666,Imagine Dragons,204346,M,20
35,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,HONEY (ARE U COMING?),5UHHuxxYFnuE5KBbpl4Hzu,71,False,0.00196,0.476,0.94,1.45e-06,7.0,0.141,-2.349,0.0,0.0806,139.987,0.372,Måneskin,167276,M,20
36,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Lemon Tree,2epbL7s3RFV81K5UhTgZje,76,False,0.644,0.663,0.477,0.0,1.0,0.122,-8.839,1.0,0.0414,143.173,0.643,Fools Garden,191026,M,20
37,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Toxic,6I9VzXrHxO9rA9A5euc8Ak,85,False,0.0249,0.774,0.838,0.025,5.0,0.242,-3.914,0.0,0.114,143.04,0.924,Britney Spears,198800,M,20
38,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,75,True,0.0221,0.741,0.691,0.0,10.0,0.0476,-7.395,0.0,0.0672,150.087,0.892,"Lil Nas X, Jack Harlow",212352,M,20
39,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Duality,61mWefnWQOLf90gepjOCb3,83,False,0.000237,0.354,0.982,0.000294,4.0,0.204,-3.026,0.0,0.168,143.772,0.194,Slipknot,252613,M,20
40,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,85,True,0.0302,0.949,0.661,0.0,5.0,0.0454,-4.244,0.0,0.0572,104.504,0.76,Eminem,284200,M,20
41,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,CORALINE,7HMz8o0m7ASQ3ImFPfhWTY,70,False,0.0299,0.363,0.678,0.0,2.0,0.324,-4.939,0.0,0.0995,162.124,0.321,Måneskin,300413,M,20
42,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Another One Bites The Dust - Remastered 2011,5vdp5UmvTsnMEMESIF2Ym7,82,False,0.112,0.933,0.528,0.312,5.0,0.163,-6.472,0.0,0.161,109.967,0.754,Queen,214653,M,20
43,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Toxicity,0snQkGI5qnAmohLE7jTsTn,84,False,0.000264,0.413,0.873,0.00249,8.0,0.204,-4.151,1.0,0.0536,116.68,0.48,System Of A Down,218933,M,20
44,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,New Disease,5xqi4X6J5PHwndSJc7YLYH,54,True,5.81e-05,0.566,0.909,0.000254,7.0,0.0981,-4.184,1.0,0.0637,121.966,0.275,Spineshank,194733,M,20
47,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,One Step Closer,3K4HG9evC7dg3N0R9cYqk4,84,False,0.0014,0.492,0.969,1.32e-06,9.0,0.0787,-4.419,1.0,0.0491,95.136,0.538,Linkin Park,157333,M,20
48,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Shape of You,7qiZfU4dY1lWllzX7mPBI3,89,False,0.581,0.825,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,0.931,Ed Sheeran,233712,M,20
49,2173664479e34723b4d8214fe1d8efc4_Selim Salim,4,Last Resort,5W8YXBz9MTIDyrpYaCg2Ky,83,True,0.000481,0.589,0.89,0.00082,4.0,0.201,-3.719,0.0,0.06,90.586,0.687,Papa Roach,199906,M,20
0,23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,1,Breathe on Me,1lK5iIMKifrxERzS3iimJH,56,False,0.00209,0.709,0.565,0.0125,5.0,0.0901,-6.395,0.0,0.0471,112.203,0.571,Britney Spears,223760,F,20
1,23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,1,As It Was,4Dvkj6JhhA12EX05fT7y2e,88,False,0.342,0.52,0.731,0.00101,6.0,0.311,-5.338,0.0,0.0557,173.93,0.662,Harry Styles,167303,F,20
2,23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,1,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,85,False,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,0.557,Harry Styles,173991,F,20
3,23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,1,Flowers,7DSAEUvxU8FajXtRloy8M0,86,False,0.0584,0.706,0.691,6.99e-05,0.0,0.0232,-4.775,1.0,0.0633,118.048,0.632,Miley Cyrus,200600,F,20
4,23aada40ba9e4409a6609a7efe0343fc_Julie Andrews,1,End of Beginning,3qhlB30KknSejmIvZZLjOD,96,False,0.0351,0.689,0.454,0.00259,2.0,0.0707,-7.643,1.0,0.0584,159.982,0.912,Djo,159245,F,20
