position,user,first_genre,genre_label,track_name,track_id,artist,duration_ms,gender,age,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode
14,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Beyond the Sea,3KzgdYUlqV6TOG7JCmx2Wg,Bobby Darin,172480,F,40,-0.14056644534225105,1.1356892587441754,-0.35637315760160476,-0.2491353222715836,-0.5152379317018508,0.708505745608603,0.20464627892044918,-0.5706203469820417,0.47961904724153887,0.5084314259549281,2.0,0.0
15,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Requiem In D Minor, K. 626: Sequence: VI. Lacrimosa Dies Illa",08B8Ki7qlUoT58Zd1trxkl,"Slovak Philharmonic, Jaroslava Horska, Vladimir Ruso, Peter Mikulas, Stefan Klimo, Slovak Philharmonic Chorus, Jozef Kundlák, Magdaléna Hajóssyová, Wolfgang Amadeus Mozart",198666,F,40,-0.5267089176663678,1.7802375467862548,-2.7582827429639822,-1.8317500426703477,1.336737510786522,3.13570298615016,-1.9525789218164193,-0.4926485865804489,2.0134313998422435,-1.5515231752116188,2.0,0.0
16,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Carnival of the Animals: The Swan,3U8Fx7zNTQrctytkj6Gqgd,"Camille Saint-Saëns, Isata Kanneh-Mason, Jeneba Kanneh-Mason, Sheku Kanneh-Mason",150146,F,40,-0.46235183894568177,1.8766443420062244,-2.0087925283668775,-1.9426721957987951,2.2713524468249084,-0.7517148450837617,-2.009220435070539,-0.41467682617885593,-2.01109200845192,-1.695665995660256,7.0,1.0
17,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",What A Wonderful World,29U7stRjqHU6rMiS8BfaI9,Louis Armstrong,139226,F,40,0.2455760269818658,1.1439526983344586,-1.697622646859131,-1.568920940850738,-0.5152335030649232,-0.3763187445369806,-1.4787803177042531,-0.5992630344765045,-1.5907801609763057,-1.0160762139485255,5.0,1.0
18,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Claro De Luna,4vbpZcq2I1Q52hkKQRMUwc,Ludwig van Beethoven,230346,F,40,-0.9128513899904847,1.8821533017330798,-1.1933128388983012,-1.9381601082139093,2.18220456061817,-0.5089951210296059,-2.012026996538086,-0.2714633887065423,0.8051960409615587,-1.3608558709294158,1.0,0.0
19,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",The Way You Look Tonight,0elmUoU7eMPwZX1Mw1MnQo,Frank Sinatra,202160,F,40,-0.2692806027836233,1.3422752485012523,0.18549163605843572,-1.2869154667953633,-0.5152379317018508,-0.18901091890033314,-0.6387254420772703,-0.5801679094801959,0.3315217721835834,0.5832029178303019,5.0,0.0
20,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",At Last,4Hhv2vrOTy89HFRcjU3QOx,Etta James,179693,F,40,0.18121894826117965,0.6509008027809021,-1.6815276529880407,-0.8808275841556236,-0.4769906127808953,1.3094516861928471,0.05475038235830723,-0.6915561386253288,-1.2301045661775938,-0.4926757708209092,5.0,1.0
21,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Put Your Head On My Shoulder - Remastered,6YDDrg8llsRtAgLlIROzZc,Paul Anka,158906,F,40,-0.2692806027836233,1.4276641242675108,-0.045203276093858984,-0.7003440807601835,-0.5152379317018508,0.6304608182599999,-0.12397655473408499,-0.6708697532126613,-0.4394972491289694,0.321502696266494,7.0,1.0
22,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Moonlight Serenade,3XiFWZoHQtGUYIdtShPwPD,Glenn Miller,201400,F,40,-0.9128513899904847,1.7829920266496828,-1.3113427939529634,-1.5990015247499783,-0.19027950778696553,0.0919508195546382,-0.2622634924986482,-0.6883736177926107,-1.5473513060169708,-1.5756162114825727,3.0,1.0
23,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Dream A Little Dream Of Me,3HuJDcOWx0gE9Yng2uWY7K,Louis Armstrong,196840,F,40,-0.39799476022499564,0.7968882355425696,-0.7104630227655917,-1.5012396270774482,-0.5152379317018508,-0.35290526633239966,-1.1513056228318972,-0.1616664199777685,-0.9438784370234566,-0.19774377509026822,2.0,1.0
24,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Für Elise, WoO 59",6MQAB3vorg90FA3tQpbYXK,"Ludwig van Beethoven, Nelly Kokinos",188466,F,40,-0.7197801538284263,1.8821533017330798,-1.5259427122341678,-1.7832451011328232,2.006784526469427,-0.6689872220942424,-2.3438391045875586,-0.4051292636807016,0.1466877289658051,-1.1074635929073158,9.0,0.0
25,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Young At Heart,0QbRfr3pJtHGxhIpIMYmbN,Frank Sinatra,174466,F,40,-0.9128513899904847,1.4634723624920705,-1.6225126754607098,-1.7644447361957982,-0.5152379317018508,1.1377528460259203,-1.5402695280386807,-0.6135843782237359,-1.4909216782648338,-0.5965250650922618,7.0,1.0
26,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",2nnXe7n3Vivs7OfQKRsfWD,"Antonio Vivaldi, Nigel Kennedy, English Chamber Orchestra",173426,F,40,-0.7197801538284263,1.557124677848612,-1.2094078327693916,-0.049851453939118856,2.101683889205632,1.254820237048825,-0.8080121269606426,-0.6088105969746588,0.9051590875292725,1.2436844293961034,7.0,0.0
27,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",I Don't Want To Set The World On Fire,777zXDJpBufzttU4AJ2dGO,The Ink Spots,181066,F,40,-0.39799476022499564,1.7940099461033936,-0.7641130023358927,-1.6403623276114332,-0.5152077364500712,0.6460698037297204,-0.893484680745013,-0.6279057219709672,-1.2577442788443294,-0.4760598837374928,5.0,1.0
28,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Unforgettable,648TTtYB0bH0P8Hfy0FmkL,Nat King Cole,191973,F,40,-0.14056644534225105,1.6783217918394304,-1.279152806210783,-1.5049997000648532,-0.4715267100779017,-0.1812064261654728,-0.5672856956306326,-0.6645047115472251,0.46606060054877674,-1.115771536449024,5.0,1.0
29,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Satie / Orch. Ducros: Gymnopédie No. 1,0Seumg0NAq7KS1r0Yso52H,"Erik Satie, Gautier Capuçon, Jerome Ducros, Adrien Perruchon, Orchestre de chambre de Paris",172120,F,40,-0.39799476022499564,1.7389203488348397,-2.6574207813718167,-2.120523648103052,2.187956037147637,0.22462719604726364,-2.9083406724917964,-0.3414788470263401,1.5425455005640654,-1.6931736125977437,7.0,1.0
30,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",5t0E9V1RiHBflzs71pfGGG,"Ludwig van Beethoven, Jenő Jandó",315200,F,40,-1.1059226261525432,1.8849077815965072,-2.0517125120231183,-2.165118113733675,1.9924058351457594,-0.39973222274156145,-3.7406137185951263,-0.19667414913766737,1.4086340553363252,-1.2445446613455011,1.0,0.0
31,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Nice 'n' Easy - Remastered 1999,5Z7bkW3dsu8jLdv3dEGxly,Frank Sinatra,165760,F,40,-0.8484943112697986,1.27341325191556,-0.27589818824615314,-1.6328421816366232,-0.5152379317018508,-0.5089951210296059,-0.745374777844037,-0.6645047115472251,-0.4681128911206336,0.2591931197036825,0.0,1.0
32,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Vivaldi: The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",0ON4FYmS4Zch1NV0lhv9hX,"Antonio Vivaldi, Itzhak Perlman, Israel Philharmonic Orchestra",216160,F,40,-0.7841372325491124,1.7416748286982673,-0.61389305953905,-1.3959575834301083,0.683944924692018,-0.8289793231588788,-0.8198762277098165,-0.32397498244639056,0.7493589417281283,-0.8706872019686323,5.0,0.0
33,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Jazz Suite No. 2: VI. Waltz 2,0pjCsB0XNSyqM9UazlTODC,"Dmitri Shostakovich, Russian State Symphony Orchestra, Dmitry Yablonsky",193600,F,40,-0.33363768150430945,1.8546085030988029,-1.4240077510505957,-1.4974795540900432,2.0786779830877644,-0.6627436279063541,-1.180264234337945,-0.6199494198891721,-0.5184778152107129,-0.3763645612369945,0.0,0.0
34,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",L-O-V-E,4QxDOjgpYtQDxxbWPuEJOy,Nat King Cole,155306,F,40,-0.011852287900878762,1.0337735037973512,-0.8714129614764949,-0.7868257594704986,-0.5152379317018508,-0.6963029466662535,0.1935476040260608,0.11680415288506354,-1.5507322040354745,0.8989047724152136,4.0,1.0
35,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Hungarian Dance No. 5 in G Minor, WoO 1, No. 5",2cFsO1qC65joLn2GzRViBI,"Johannes Brahms, Budapest Festival Orchestra, Iván Fischer",150506,F,40,-1.1702797048732294,1.7802375467862548,-1.3113427939529634,-1.6403623276114332,2.006784526469427,-0.46607041098787416,-1.2696914883720398,-0.4831010240822946,-0.05198359789471438,-0.8706872019686323,7.0,0.0
36,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",3zLTPuucd3e6TxZnu2dlVS,"Ludwig van Beethoven, Igor Levit",214086,F,40,-0.5910659963870539,1.8628719426890856,-1.6010526836325893,-2.0742747503579704,2.104559627470366,-0.5011906282947457,-2.7720948703399935,-0.4480932949223957,0.10064477760041111,-1.3650098427002697,9.0,0.0
37,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",I've Got The World On A String,13apJo5WpOSe3qmfIYOCp2,Frank Sinatra,128399,F,40,-0.9772084687111708,1.2265870942372894,0.08355667487486365,-0.5349008693143635,-0.5152379317018508,4.384421823727811,0.49359453910193996,-0.37966909701895707,0.01476299700667086,0.3256566680373481,2.0,1.0
38,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Smoke Gets In Your Eyes,2vSxjnyrWrtxyfzO47EX6q,The Platters,160933,F,40,-0.6554230751077401,1.6783217918394304,-2.062442507937178,-1.0801114524880884,-0.5152320364384082,0.05292835588033659,-0.2672387605547533,-0.6438183261345576,1.6904336479095359,-0.6712965569676356,3.0,1.0
39,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",I Put A Spell On You,0sjxRg1VlYfx4YG7uxurrq,Nina Simone,155026,F,40,-0.2692806027836233,1.2238326143738616,-0.8553179676054047,-0.6928239347853735,-0.5136936602536889,0.04512386314547627,-0.008907534564679085,-0.6883736177926107,-1.1793562412812932,-0.3389788152993076,6.0,0.0
40,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Misty,1f0Wfl3eLCLKv72SdkpviC,Sarah Vaughan,182640,F,40,-1.041565547431857,1.824309224601098,-2.0517125120231183,-1.4222780943419435,-0.5081636155706065,1.574804439178098,-0.6868196999529536,-0.5976717740601454,2.1816746445362307,-1.290238350824896,5.0,1.0
41,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",'Tis Autumn,0OFzGWNvMR7qvRsD14dxIT,Nat King Cole Trio,188933,F,40,-0.6554230751077401,1.8050278655571044,-0.9894429165311571,-1.9155996702894793,-0.5150354797280137,-0.46997265735530436,-1.474953188430326,-0.19826540955402647,1.9491594828719283,-1.2237748024912305,7.0,0.0
42,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Für Elise, Bagatelle in A Minor, WoO 59",1xi0o9azg1kvu77A1W2eRg,"Ludwig van Beethoven, Lang Lang",206373,F,40,-1.427708019755974,1.7802375467862548,-1.3113427939529634,-1.6403623276114332,2.006784526469427,-0.46607041098787416,-1.2696914883720398,-0.4831010240822946,-0.05198359789471438,-0.8706872019686323,7.0,0.0
43,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Strangers In The Night,74VR3AkGPhbYXnxcOYa16x,Frank Sinatra,157866,F,40,0.05250479081980738,0.774852396635148,-1.7620026223434924,-0.4108184607299986,-0.5152379317018508,0.27145415245642557,0.10016564974224128,-0.6883736177926107,-1.1283987886725073,0.3838122728293055,5.0,1.0
44,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Twilight Time - Single Version,3MpGQae6zAFd7Z1FdLV9fV,The Platters,168293,F,40,-0.8484943112697986,1.20179677546644,-0.7104630227655917,-0.8319466353193585,-0.5152379317018508,0.560220383646257,-0.44673112350193095,-0.4051292636807016,-0.23939688289980418,-0.6712965569676356,9.0,1.0
45,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Feeling Good,6Rqn2GFlmvmV4w9Ala0I1e,Nina Simone,174000,F,40,0.11686186954049352,1.5213164396240522,-0.7319230145937121,-0.9635491898785334,-0.5152379317018508,0.2012137178426827,-0.022812770926613955,-0.5658465657329647,-1.4289153115131035,0.42950596230870064,7.0,0.0
46,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Consolations, S. 172: No. 3 in D-Flat Major. Lento, placido",1L4NadMj3Jj7YgGaikyhfr,"Franz Liszt, Daniel Barenboim",254000,F,40,-0.7197801538284263,1.8793988218696518,-1.1772178450272108,-2.175683918828283,2.1361927483824346,-0.22803338257463454,-3.5335660248756744,-0.6008542948928635,-1.8598229630879457,-1.502090911138455,1.0,1.0
47,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Bagatelle in A Minor, WoO 59 ""Für Elise""",5Z7itz1p9dFuXlLnIIab5v,"Ludwig van Beethoven, Alfred Brendel",216600,F,40,-2.32870712184558,1.8849077815965072,-1.3220727898670237,-2.1186436116093494,2.0729265065582974,-0.6604022800858961,-2.6628941150572762,-0.37807783660259797,0.24351385984624793,-0.6671425851967815,9.0,0.0
48,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions","Vivaldi: The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro",3RUBMVfbweULyfoVMXTOLV,"Antonio Vivaldi, Itzhak Perlman, Israel Philharmonic Orchestra",196826,F,40,-0.9128513899904847,1.7664651474691166,-0.6407180493242003,-1.580201159812953,2.274228185089642,-0.46997265735530436,-0.6434455681817803,-0.541977659487579,-0.6070434014480075,-0.052354763110374916,4.0,1.0
49,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",The Lady Is A Tramp - Remastered 1998,4Z4eU8yoBtBGIQPQrhCFr2,Frank Sinatra,194306,F,40,-0.9128513899904847,0.562757447151216,-0.19542321889070147,-1.6478824735862432,-0.5152379317018508,0.1621912541683811,-0.6152523825305178,-0.5340213574057839,0.18819957989403002,0.836595195852402,8.0,0.0
50,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",You Send Me - Mono,1XPj5quoeV5Gd0paSUDpvm,Sam Cooke,165733,F,40,-0.9128513899904847,1.5681425973023226,-0.08275826179306975,-0.8169063433697386,-0.5152379317018508,-0.3216872953929584,0.1884447649941581,-0.7186075657034325,-0.9306336818994216,-0.15205008561087335,4.0,0.0
51,0f547591ab654965b1a2369a42034e4b_Ömercan1,5,"Roots, Jazz & Classical Traditions",Adagietto,6PBCzLB9IiyA6kM6Q3nO5x,"Arash Safaian, Sebastian Knauer",142857,F,40,-1.1059226261525432,1.8738898621427964,-1.5098477183630774,-2.14158005683252,2.222464896324439,-0.8024440478603538,-3.0889811742211513,-0.4162680865952149,-1.1673313978134199,-1.414857503950519,7.0,1.0
0,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Subzero - Original Mix,7p6oXzBSPAXXz8Xb8gBPki,Ben Klock,383972,F,20,-1.8782075708007768,0.7638344771814373,1.1029062867105839,0.09679139256967624,1.9607727142336913,-0.5238236572258406,-0.32885554186497856,-0.08687718040889368,0.07896520473949128,-1.3650098427002697,6.0,0.0
1,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",175238,F,20,0.6960755780266689,-0.8452500246371165,-0.14177323932040037,1.439137449073261,-0.5152176002323192,1.5982179173826787,0.6872472803626475,-0.6119931178073769,0.18534150115673756,-0.5923710933214076,7.0,0.0
2,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Baby Don't Hurt Me,3BKD1PwArikchz2Zrlp1qi,"David Guetta, Anne-Marie, Coi Leray",140017,F,20,0.2455760269818658,-0.8523290378861257,0.07819167691783355,1.2323334347659862,-0.5147375532437872,-0.36070975906726,0.7215638728521931,-0.6676872323799432,0.1819954577569818,-0.9080729479063191,7.0,1.0
3,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,233712,F,20,0.9535038929094134,0.7445531181374434,1.2745862213355468,0.26223460401549636,-0.5152379317018508,-0.5706506136350024,0.7497570585034556,0.11839541330142239,-0.9322021397430573,2.0121692070041117,1.0,0.0
4,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Check For Pulse - Original Mix,5BRtUkOocT6qkiJHS46XP7,Ben Klock,381266,F,20,-4.0019911685834195,-0.6861237229268988,1.3872511784331791,-0.7153843727098035,2.1304412718529675,-0.4231457009461424,-0.4667597667021491,1.5950850796826115,0.14916240689687468,-1.4273194192630814,6.0,0.0
5,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Unconditional Beauty,48CueGtLgYtdN5WUXeL94G,Luigi Madonna,391679,F,20,-1.8138504920800909,-0.7894167178054371,1.0385263112262226,-0.10249247576278847,2.081553721352498,0.0919508195546382,-0.3719745316845566,-0.4051292636807016,0.07973200635193559,-1.5432152316699106,5.0,1.0
6,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,Avicii,247426,F,20,0.7604326567473549,-0.8453326590330192,-0.29735818007427356,0.7548041653655512,-0.5117870457841706,-0.040725556937987045,0.42904362534837065,-0.32556624286274966,0.04731721091679799,0.8158253369981316,2.0,1.0
7,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Believer,0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,204346,F,20,0.8891468141887273,-0.6844710350088422,1.0117013214410722,0.7435239464033362,-0.5152379317018508,-0.6650849757268121,0.5978200263285526,0.8790178923210438,0.07760587460834031,0.911366687727776,10.0,0.0
8,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Titanium (feat. Sia),0TDLuuLlV54CkRRUOahJb4,"David Guetta, Sia",245040,F,20,0.6317184993059827,-0.6687704997873043,0.08892167283189377,0.7698444573151713,-0.08387719199182615,-0.3060783099232377,0.6871197093868501,0.48120278823128354,0.11639906527426276,-0.6048330086339699,0.0,0.0
9,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Grip - Original Mix,7h5yx3RNlpwSyuMs5mdiLX,Ben Klock,295173,F,20,-3.744562853700675,-0.6863991709132417,1.1297312764957346,-0.18145400849829352,2.1793288223534373,-0.43095019368100274,-0.3931513136669526,0.48120278823128354,0.07917433245197605,-0.12712625498574873,6.0,0.0
10,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,The Sound of Silence - CYRIL Remix,1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",185238,F,20,0.5030043418646104,-0.5169986593124386,0.4966615175661821,0.521679640146441,-0.5152379317018508,-0.032921064203126724,0.5971821714495649,1.8337741421364675,0.11294845801826414,-0.8416093995726536,6.0,0.0
11,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,"The Chainsmokers, Daya",208373,F,20,0.6317184993059827,-0.4261008238193249,-0.29199318211724345,1.078170442282381,-0.4997664598375847,-0.23583787530949485,0.5060964947301015,1.5950850796826115,1.2924984656697904,-0.08974050904806183,11.0,1.0
12,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,The Nights,0ct6r3EGTcMLPtrXHDvVjc,Avicii,176658,F,20,0.6960755780266689,-0.810075316781145,-0.32418316985942414,0.9503279607106109,-0.5152379317018508,0.6460698037297204,0.47994444469160014,-0.4687796803350633,0.11364555039321368,0.8615190264775268,6.0,1.0
13,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Thank You (Not So Bad),09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",140000,F,20,0.5673614205852966,-0.7927220936415506,0.4591065318669713,1.3827363542621858,-0.27856467251428396,1.8089392212239073,0.4989525200854377,-0.381260357435316,0.9514111666071512,0.48350759532980353,11.0,1.0
14,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,I Don't Wanna Wait,331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",149667,F,20,0.4386472631439242,-0.7525066876355063,0.5020265155232122,0.49535912923460607,-0.5152379317018508,0.5133934272370952,0.5668202792097438,-0.6660959719635843,0.2528200430518195,0.4461218493921171,1.0,0.0
15,19befa2d20a544b3819a1236cf7536c4_Harsh1,3,Electronic & Beat-Based,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,200040,F,20,1.0822180503507857,-0.8518607763093431,-0.39929314125784565,0.555520297033086,-0.5149635862713953,-0.5971858889335275,0.3980438782295617,-0.20622171163582168,1.6827307771663473,-0.4677519401957846,1.0,1.0
